customer_id,signup_date,age,region,plan,monthly_fee,tenure_months,avg_weekly_hours,num_profiles,devices,support_tickets,last_login_days,monthly_spend,payment_method,auto_renew,satisfaction,churned
CU801039,2022-04-01,43,East,Premium,19.99,7,1.1,3,3,0,1,19.99,card,1,1.0,1
CU802413,2022-07-09,21,South,Basic,8.99,28,8.9,2,3,0,12,8.99,paypal,0,3.0,0
CU800088,2022-11-03,68,west,Standard,14.99,30,0.9,1,4,1,19,18.49,applepay,1,1.0,0
CU801854,2023-06-27,33,North,Basic,8.99,24,3.7,4,3,3,12,12.49,applepay,0,3.0,0
CU801612,2023-01-03,18,West,Basic,8.99,2,0.8,3,3,2,4,8.99,applepay,1,4.0,0
CU800028,2024-05-18,30,North,Standard,14.99,15,5.8,1,4,0,6,14.99,card,1,,0
CU801343,2023-08-03,49,South,Basic,8.99,9,14.8,1,4,0,6,15.99,card,1,2.0,0
CU802488,2025-01-05,37,North,Standard,14.99,26,4.3,2,2,0,1,18.49,card,1,3.0,1
CU802107,2025-02-14,56,North,Standard,14.99,34,5.2,2,3,0,7,14.99,applepay,1,4.0,0
CU800103,2023-02-06,16,South,Basic,8.99,20,3.3,2,4,0,0,8.99,applepay,0,2.0,0
CU800070,2024-06-14,16,East,Standard,14.99,16,15.3,3,1,0,18,14.99,card,1,5.0,0
CU801204,2022-06-08,32,North,Standard,14.99,27,7.6,1,3,1,5,14.99,paypal,1,2.0,0
CU801166,2022-08-12,43,West,Standard,14.99,19,1.0,5,2,0,10,14.99,applepay,1,3.0,0
CU800390,2025-04-19,64,East,Premium,19.99,9,19.9,2,2,0,0,30.49,card,1,5.0,0
CU802539,2023-02-03,27,West,Standard,14.99,8,6.9,1,1,2,8,18.49,paypal,1,5.0,0
CU800886,2025-02-25,64,East,Premium,19.99,18,9.1,1,2,3,3,19.99,card,0,4.0,1
CU802284,2025-01-06,48,west,Standard,14.99,10,6.5,3,4,3,4,14.99,paypal,1,,0
CU802300,2022-09-12,54,East,Basic,8.99,13,2.8,2,2,0,2,15.99,card,1,3.0,0
CU800900,2023-07-19,52,West,Premium,19.99,6,5.3,1,2,0,0,23.49,applepay,1,2.0,1
CU800292,2024-06-28,37,South,Basic,8.99,42,6.4,2,2,1,6,8.99,giftcard,1,5.0,0
CU800985,2022-11-22,37,East,Standard,14.99,4,9.8,4,2,0,20,14.99,giftcard,0,4.0,0
CU800344,2022-08-14,43,South,Basic,8.99,2,3.6,3,2,1,15,8.99,card,1,4.0,0
CU800143,2024-05-02,54,South,Standard,14.99,11,3.7,1,3,1,10,14.99,paypal,0,4.0,1
CU801639,2023-06-20,31,North,Premium,19.99,27,9.8,2,4,0,6,19.99,card,0,5.0,0
CU801773,2024-09-19,26,East,Standard,14.99,20,4.6,4,5,2,9,14.99,card,1,4.0,0
CU802032,2025-01-06,44,South,Premium,19.99,3,8.9,2,4,0,2,23.49,card,1,3.0,0
CU800921,2022-06-09,54,north,Basic,8.99,7,6.3,5,3,0,23,8.99,card,1,4.0,1
CU801423,2023-10-09,39,West,Standard,14.99,23,6.9,4,3,0,3,18.49,card,1,3.0,0
CU800194,2024-01-12,53,East,Standard,14.99,4,5.2,1,3,0,9,14.99,card,1,1.0,1
CU801336,2023-11-22,49,South,Basic,8.99,15,1.9,2,4,0,16,12.49,card,1,2.0,0
CU800978,2024-05-14,50,South,Basic,8.99,4,10.0,1,2,1,22,12.49,applepay,1,2.0,1
CU802370,2022-07-07,50,West,Standard,14.99,4,10.4,5,4,1,19,18.49,paypal,1,2.0,1
CU800829,2023-03-21,53,South,Standard,14.99,6,2.9,3,4,0,7,14.99,card,0,3.0,0
CU802309,2022-01-03,35,North,Basic,8.99,5,1.3,2,2,1,5,8.99,card,1,2.0,1
CU801077,2023-12-01,30,South,Standard,14.99,20,0.2,2,3,2,2,14.99,card,0,3.0,1
CU801001,2025-02-27,55,South,Standard,14.99,13,12.2,3,4,1,18,14.99,card,0,3.0,1
CU802049,2024-05-04,36,North,Standard,14.99,35,8.7,5,2,0,4,14.99,paypal,0,,0
CU801203,2022-03-09,38,East,Basic,8.99,20,6.3,3,4,0,12,8.99,card,1,4.0,0
CU801005,2024-10-26,38,South,Basic,8.99,12,9.0,1,3,1,4,8.99,giftcard,1,3.0,0
CU802345,2022-06-30,27,West,Premium,19.99,11,0.3,2,5,0,1,19.99,paypal,1,4.0,0
CU802159,2024-09-09,47,North,Standard,14.99,20,1.0,5,2,1,0,18.49,card,0,4.0,0
CU801700,2022-12-29,25,West,Basic,8.99,15,6.5,4,4,1,30,8.99,card,0,3.0,1
CU802532,2023-09-08,47,North,Premium,19.99,10,5.1,2,3,0,3,23.49,card,1,5.0,0
CU800197,2024-10-27,16,North,Standard,14.99,12,15.7,1,6,1,6,18.49,applepay,1,5.0,0
CU800423,2022-03-18,37,East,Standard,14.99,12,12.3,4,4,0,10,14.99,card,1,4.0,0
CU800431,2023-02-26,25,South,Standard,14.99,4,5.6,2,2,1,10,14.99,card,1,2.0,0
CU801237,2024-08-24,65,East,Standard,14.99,15,7.1,1,2,0,0,14.99,card,0,4.0,0
CU801850,2024-03-19,48,North,Premium,19.99,1,,5,3,0,4,19.99,paypal,1,5.0,0
CU801683,2023-09-07,29,East,Basic,8.99,15,11.2,1,2,0,25,12.49,applepay,0,4.0,0
CU801647,2024-02-01,49,North,Standard,14.99,3,2.2,4,2,0,30,14.99,card,0,2.0,1
CU800810,2022-12-08,16,South,Standard,14.99,7,10.9,4,5,0,26,14.99,paypal,1,,0
CU800723,2023-06-07,41,East,Basic,8.99,52,5.1,3,2,0,7,8.99,card,0,4.0,0
CU801364,2022-04-09,44,East,Basic,8.99,6,5.2,2,4,1,0,12.49,card,0,4.0,0
CU802302,2022-04-22,42,West,Premium,19.99,8,9.3,3,3,1,20,19.99,paypal,1,4.0,0
CU801038,2023-03-22,49,East,Premium,19.99,8,1.6,4,3,0,2,23.49,applepay,1,2.0,0
CU802040,2023-08-29,32,West,Basic,8.99,21,,3,2,0,12,8.99,card,1,5.0,0
CU801624,2024-08-30,55,North,Standard,14.99,26,11.5,4,3,1,6,14.99,paypal,1,4.0,0
CU800702,2023-07-14,39,South,Standard,14.99,16,0.5,3,4,2,13,18.49,card,1,4.0,0
CU801727,2022-04-06,47,North,Standard,14.99,11,,5,6,1,33,18.49,applepay,1,2.0,0
CU801589,2022-10-31,36,West,Premium,19.99,16,6.2,3,5,0,3,23.49,card,1,3.0,0
CU800837,2022-08-26,31,North,Premium,19.99,29,8.4,1,4,1,7,19.99,paypal,0,4.0,0
CU800815,2023-12-25,46,south,Premium,19.99,12,2.5,3,2,0,13,23.49,paypal,1,4.0,0
CU801694,2022-05-30,17,North,Basic,8.99,22,12.8,5,4,2,6,8.99,card,1,3.0,0
CU801286,2022-07-01,27,West,Standard,14.99,21,2.8,3,2,0,9,18.49,card,1,3.0,1
CU801008,2022-01-08,48,North,Basic,8.99,5,10.3,1,3,0,0,8.99,card,1,2.0,0
CU801961,2023-07-15,29,South,Standard,14.99,4,1.4,1,2,1,0,18.49,card,1,3.0,0
CU801807,2023-11-09,34,West,Basic,8.99,5,9.4,1,2,1,10,12.49,card,0,5.0,0
CU802178,2024-09-01,16,West,Standard,14.99,4,3.0,4,4,2,2,18.49,card,0,3.0,0
CU802132,2022-04-30,50,North,Standard,14.99,13,0.8,1,1,0,2,14.99,card,1,5.0,0
CU802434,2023-02-12,41,West,Standard,14.99,13,10.5,1,4,0,11,18.49,applepay,1,1.0,1
CU800077,2024-12-19,66,South,Standard,14.99,13,6.7,2,5,1,26,14.99,card,1,5.0,0
CU802219,2024-07-17,40,West,Basic,8.99,5,3.8,4,1,0,20,8.99,card,1,3.0,0
CU800630,2025-03-24,28,west,Premium,19.99,10,10.1,3,7,0,21,19.99,paypal,1,4.0,0
CU800010,2024-04-27,51,North,Standard,14.99,16,5.1,3,2,3,7,14.99,card,1,1.0,0
CU800976,2024-09-09,19,north,Standard,14.99,16,3.6,3,2,0,11,18.49,card,1,3.0,1
CU802291,2024-07-03,40,West,Standard,14.99,19,0.2,3,4,0,2,18.49,card,1,4.0,0
CU802136,2023-09-03,47,South,Premium,19.99,8,6.2,1,4,2,3,19.99,giftcard,1,5.0,0
CU801263,2023-12-25,69,South,Premium,19.99,22,8.5,4,7,0,18,19.99,card,0,,0
CU801009,2024-04-29,52,South,Standard,14.99,39,28.4,1,2,3,5,14.99,applepay,1,4.0,0
CU800940,2022-09-15,43,South,Standard,14.99,17,7.4,3,3,0,12,14.99,card,1,1.0,0
CU802247,2024-05-17,18,South,Basic,8.99,18,16.4,2,2,2,12,12.49,card,0,4.0,0
CU801781,2024-11-01,35,South,Basic,8.99,28,1.9,3,4,0,10,8.99,card,1,3.0,0
CU801861,2022-02-21,26,East,Premium,19.99,9,5.9,5,3,0,2,23.49,card,1,3.0,1
CU800263,2025-06-02,19,South,Basic,8.99,8,4.1,3,6,1,20,8.99,card,1,3.0,0
CU801931,2024-03-11,18,West,Basic,8.99,10,14.0,1,3,0,6,8.99,giftcard,1,3.0,0
CU802278,2023-12-03,38,East,Standard,14.99,8,4.8,1,8,1,8,14.99,applepay,1,4.0,0
CU800958,2024-06-14,56,South,Basic,8.99,8,4.3,2,3,0,0,15.99,card,0,3.0,0
CU800098,2023-05-20,16,North,Basic,8.99,7,9.8,1,5,0,0,8.99,paypal,1,4.0,0
CU800769,2024-12-12,30,North,Basic,8.99,24,26.5,2,4,1,0,8.99,applepay,1,2.0,0
CU801933,2025-02-06,43,east,Basic,8.99,8,2.6,3,5,1,0,8.99,card,1,2.0,0
CU802529,2024-05-09,28,East,Standard,14.99,10,1.0,4,3,1,11,14.99,paypal,1,1.0,0
CU800666,2022-09-15,16,West,Standard,14.99,14,4.3,5,3,0,16,14.99,card,1,4.0,0
CU802393,2023-01-24,58,South,Premium,19.99,9,4.2,1,3,1,10,19.99,card,1,5.0,0
CU801235,2022-01-31,31,East,Basic,8.99,8,3.8,5,3,2,5,8.99,paypal,1,4.0,0
CU802062,2022-03-14,54,South,Basic,8.99,18,8.4,1,2,0,12,8.99,card,0,2.0,0
CU801610,2023-01-19,26,North,Basic,8.99,4,9.9,1,3,0,0,12.49,card,0,4.0,0
CU801985,2024-05-19,36,north,Standard,14.99,30,11.8,5,2,0,9,14.99,paypal,1,4.0,0
CU800634,2024-11-12,63,South,Standard,14.99,27,7.6,3,2,1,8,18.49,card,0,,0
CU800396,2022-01-15,16,North,Standard,14.99,11,3.9,3,5,0,10,21.99,applepay,0,5.0,0
CU802389,2023-02-25,55,South,Standard,14.99,24,9.2,2,3,0,33,14.99,applepay,1,5.0,0
CU801440,2022-01-04,40,west,Basic,8.99,19,3.7,2,2,0,0,12.49,card,1,2.0,0
CU802042,2023-03-05,35,West,Standard,14.99,23,7.9,5,5,0,0,14.99,giftcard,0,4.0,0
CU802422,2022-09-17,42,North,Standard,14.99,15,10.2,4,2,1,2,14.99,card,1,2.0,0
CU800787,2024-12-07,38,East,Premium,19.99,7,18.5,5,2,0,14,19.99,card,0,4.0,0
CU800381,2025-01-08,37,West,Premium,19.99,13,2.9,1,2,0,8,26.99,card,0,,1
CU801081,2023-10-19,57,North,Premium,19.99,12,8.8,3,2,0,20,23.49,card,0,3.0,1
CU802221,2023-04-23,63,North,Basic,8.99,18,2.6,3,5,2,5,15.99,card,1,5.0,0
CU802421,2023-12-17,41,South,Standard,14.99,16,9.2,3,5,1,0,14.99,paypal,1,,0
CU801882,2023-08-16,49,East,Basic,8.99,10,14.5,3,4,1,1,8.99,card,1,5.0,0
CU802340,2022-04-21,61,East,Premium,19.99,15,8.9,1,4,2,11,19.99,applepay,1,,0
CU802026,2023-10-04,32,South,Standard,14.99,5,10.6,2,4,1,25,14.99,card,1,,1
CU801497,2024-02-12,45,South,Premium,19.99,6,2.7,3,2,3,5,19.99,paypal,0,3.0,0
CU801990,2024-10-25,35,South,Basic,8.99,18,,1,4,0,2,8.99,card,1,4.0,0
CU801712,2022-04-04,49,South,Standard,14.99,9,10.0,4,3,2,2,14.99,card,1,4.0,1
CU800473,2024-08-12,38,South,Basic,8.99,7,0.2,1,5,0,0,12.49,paypal,1,,0
CU801805,2023-11-27,37,North,Basic,8.99,17,12.1,2,2,0,16,19.49,applepay,1,4.0,1
CU800161,2023-02-02,43,South,Standard,14.99,15,7.7,1,1,2,14,18.49,applepay,1,3.0,0
CU801993,2022-10-23,51,East,Standard,14.99,9,9.9,2,3,2,12,14.99,card,0,4.0,0
CU800340,2024-10-25,32,South,Basic,8.99,45,19.8,3,3,0,1,8.99,card,1,3.0,0
CU800528,2022-04-21,18,East,Basic,8.99,18,6.2,2,2,0,4,8.99,card,0,4.0,0
CU801060,2024-09-02,51,West,Standard,14.99,23,13.3,1,1,1,5,14.99,paypal,1,3.0,0
CU800839,2023-04-10,45,West,Premium,19.99,12,2.7,3,3,0,12,19.99,card,1,3.0,0
CU800290,2022-07-14,34,South,Standard,14.99,11,1.1,3,3,2,0,14.99,card,0,4.0,0
CU801043,2025-02-10,38,North,Standard,14.99,14,1.7,2,4,1,8,14.99,card,0,,0
CU800221,2022-09-12,39,North,Premium,19.99,13,9.3,3,5,0,5,23.49,card,1,3.0,0
CU800374,2024-03-01,27,South,Basic,8.99,4,6.1,1,3,0,6,12.49,applepay,0,1.0,1
CU801927,2023-11-07,62,West,Standard,14.99,1,7.0,1,4,1,7,18.49,card,1,4.0,0
CU800312,2025-03-30,42,North,Premium,19.99,3,2.7,4,3,2,6,19.99,card,1,4.0,1
CU800379,2022-12-21,43,South,Standard,14.99,12,4.7,2,5,0,9,21.99,card,1,2.0,0
CU801471,2024-04-14,26,South,Premium,19.99,14,9.7,4,4,0,25,19.99,card,0,2.0,0
CU801523,2023-07-26,58,South,Standard,14.99,37,6.6,4,3,1,5,14.99,card,1,,0
CU801212,2022-04-01,41,North,Basic,8.99,24,27.5,3,2,1,10,8.99,card,1,4.0,0
CU800298,2022-03-20,44,West,Basic,8.99,5,2.0,3,4,0,1,8.99,card,1,3.0,0
CU801470,2024-04-28,40,North,Standard,14.99,14,4.0,2,4,0,3,18.49,card,1,3.0,0
CU802272,2023-02-01,39,South,Premium,19.99,4,6.7,2,3,1,26,19.99,card,1,4.0,0
CU801655,2022-11-01,30,West,Basic,8.99,14,3.5,1,3,0,20,8.99,card,0,,1
CU802428,2022-05-07,42,East,Standard,14.99,9,13.6,3,3,0,0,14.99,card,0,3.0,0
CU800181,2024-10-17,16,West,Basic,8.99,60,7.8,5,2,0,2,8.99,paypal,1,5.0,0
CU800415,2023-03-23,52,North,Basic,8.99,16,1.3,1,4,1,5,8.99,paypal,1,4.0,0
CU800836,2025-02-07,47,South,Standard,14.99,8,3.7,3,2,3,5,25.49,card,1,3.0,1
CU801086,2023-02-15,32,North,Standard,14.99,18,4.4,1,7,1,2,14.99,applepay,1,3.0,0
CU800617,2024-03-20,40,north,Standard,14.99,18,4.8,2,3,1,23,14.99,card,1,5.0,0
CU800135,2024-05-30,55,North,Standard,14.99,14,14.2,1,2,0,2,14.99,card,1,4.0,0
CU800465,2025-01-23,46,West,Standard,14.99,4,3.0,2,4,1,10,18.49,card,1,5.0,0
CU801501,2023-08-27,21,North,Standard,14.99,12,3.5,1,3,0,4,21.99,applepay,1,5.0,0
CU801904,2024-07-12,20,South,Premium,19.99,13,5.9,3,1,1,3,19.99,paypal,1,2.0,0
CU800123,2025-02-27,33,South,Standard,14.99,9,1.2,4,4,1,1,21.99,card,1,2.0,0
CU802595,2023-03-04,50,North,Basic,8.99,30,9.3,1,3,0,13,8.99,card,1,1.0,0
CU802363,2023-01-01,40,East,Basic,8.99,11,5.1,2,2,0,7,12.49,card,1,4.0,0
CU800365,2024-12-19,46,North,Premium,19.99,6,4.4,4,2,1,16,19.99,paypal,0,5.0,0
CU801975,2024-07-30,42,East,Basic,8.99,12,9.6,4,2,1,30,8.99,giftcard,1,2.0,0
CU802568,2024-03-29,57,South,Premium,19.99,14,3.4,1,5,0,0,19.99,card,1,5.0,0
CU801434,2025-01-25,24,West,Standard,14.99,9,3.5,2,3,0,6,14.99,card,0,3.0,0
CU800718,2022-11-06,49,West,Premium,19.99,19,3.4,2,8,2,2,19.99,card,1,4.0,0
CU800980,2024-04-18,39,East,Basic,8.99,16,1.6,1,4,1,16,8.99,applepay,1,2.0,0
CU800536,2023-09-06,24,West,Basic,8.99,14,4.5,2,1,0,21,8.99,card,0,3.0,1
CU802427,2024-08-15,38,South,Standard,14.99,25,3.4,3,3,1,4,14.99,paypal,1,2.0,0
CU801822,2022-12-30,33,East,Basic,8.99,31,21.7,2,2,0,5,8.99,applepay,1,4.0,0
CU802420,2023-05-25,39,East,Premium,19.99,1,3.5,5,1,2,10,19.99,card,1,4.0,0
CU801292,2022-06-25,54,North,Standard,14.99,10,16.1,5,4,0,19,14.99,card,1,1.0,0
CU801911,2024-12-30,67,East,Standard,14.99,9,5.7,1,5,2,8,14.99,card,1,4.0,0
CU802202,2022-09-23,37,East,Standard,14.99,14,2.2,1,2,1,5,14.99,card,1,2.0,0
CU800920,2022-09-19,27,North,Basic,8.99,7,4.0,1,5,1,12,8.99,paypal,0,5.0,0
CU800722,2023-04-04,39,North,Standard,14.99,14,6.6,1,3,1,12,18.49,card,1,1.0,0
CU801800,2023-03-06,32,East,Standard,14.99,43,3.6,1,5,2,2,14.99,card,1,3.0,0
CU802493,2024-11-14,36,North,Basic,8.99,7,2.9,5,5,0,20,8.99,applepay,0,4.0,1
CU800165,2023-05-19,45,South,Basic,8.99,15,2.4,1,4,0,25,12.49,card,1,4.0,0
CU801825,2022-11-15,52,East,Basic,8.99,36,8.4,3,3,0,15,12.49,paypal,1,5.0,0
CU801716,2024-11-13,42,North,Basic,8.99,6,5.0,3,3,2,11,8.99,card,1,5.0,1
CU801032,2025-01-15,58,east,Standard,14.99,23,,1,3,1,7,14.99,applepay,0,3.0,1
CU800884,2024-10-12,37,South,Premium,19.99,33,2.9,2,2,0,3,19.99,card,1,4.0,0
CU800013,2022-09-22,43,East,Premium,19.99,22,11.1,1,5,0,15,19.99,card,1,4.0,0
CU801127,2024-02-12,58,South,Basic,8.99,23,3.3,2,2,0,6,8.99,card,1,,0
CU801749,2023-01-12,28,West,Premium,19.99,39,3.6,1,4,1,8,23.49,applepay,1,3.0,0
CU801910,2022-08-05,32,West,Standard,14.99,30,17.6,2,1,0,5,14.99,paypal,1,2.0,0
CU800219,2025-04-01,33,West,Standard,14.99,9,1.7,2,1,0,13,18.49,paypal,0,3.0,1
CU801637,2024-10-10,41,East,Standard,14.99,12,4.2,2,5,0,8,14.99,card,1,2.0,0
CU801498,2023-05-17,47,West,Standard,14.99,12,9.1,2,4,0,52,14.99,card,1,2.0,0
CU800899,2022-06-14,22,South,Basic,8.99,9,12.0,5,1,4,11,8.99,giftcard,0,2.0,0
CU800710,2023-04-06,53,South,Standard,14.99,9,5.8,1,4,0,4,18.49,card,1,4.0,0
CU802224,2025-03-08,22,South,Premium,19.99,9,12.0,2,2,5,10,19.99,card,1,4.0,0
CU800375,2024-08-14,35,South,Basic,8.99,5,7.5,4,2,0,37,12.49,card,1,,0
CU800297,2024-05-14,38,South,Basic,8.99,13,2.6,4,3,0,5,8.99,paypal,1,1.0,0
CU802369,2023-12-26,33,North,Basic,8.99,9,4.8,2,2,1,0,12.49,applepay,1,5.0,0
CU801607,2022-08-16,57,West,Standard,14.99,6,7.7,1,2,1,0,14.99,applepay,1,4.0,1
CU802102,2022-03-25,33,West,Basic,8.99,15,2.6,2,3,1,6,12.49,paypal,0,2.0,0
CU801359,2025-01-02,21,West,Standard,14.99,7,17.6,1,4,1,4,18.49,paypal,1,4.0,0
CU800054,2025-03-24,51,West,Standard,14.99,6,2.0,2,1,0,3,14.99,giftcard,1,3.0,0
CU800515,2025-03-31,29,North,Basic,8.99,11,7.2,4,4,1,2,8.99,applepay,0,3.0,0
CU800524,2022-05-07,49,East,Basic,8.99,15,5.8,3,1,0,0,8.99,card,1,4.0,0
CU800183,2025-03-30,33,South,Premium,19.99,10,,3,4,2,14,19.99,card,1,3.0,0
CU800583,2024-04-23,16,East,Basic,8.99,17,6.7,2,4,2,0,8.99,card,0,5.0,1
CU800277,2025-05-28,30,North,Premium,19.99,22,15.9,1,1,1,3,26.99,applepay,1,5.0,0
CU800432,2022-02-25,37,North,Basic,8.99,16,,1,3,3,16,8.99,card,1,2.0,1
CU801714,2022-08-16,28,West,Premium,19.99,35,6.0,4,2,0,23,19.99,card,1,3.0,0
CU802074,2022-08-04,59,North,Basic,8.99,7,10.8,1,4,0,5,8.99,paypal,1,3.0,0
CU801468,2023-02-03,49,South,Premium,19.99,22,4.8,5,4,1,3,23.49,card,1,4.0,0
CU801723,2023-07-22,43,South,Basic,8.99,34,2.2,3,5,1,1,15.99,card,0,5.0,1
CU801845,2022-02-20,53,West,Basic,8.99,18,,2,4,3,0,8.99,card,0,4.0,0
CU802251,2024-09-26,51,East,Basic,8.99,24,,2,3,0,4,8.99,card,0,3.0,1
CU801157,2024-09-24,53,North,Premium,19.99,3,5.6,4,4,0,9,23.49,card,1,,0
CU800367,2022-10-02,39,North,Basic,8.99,7,4.4,1,6,1,0,12.49,giftcard,1,,0
CU801575,2022-08-10,45,North,Standard,14.99,15,5.2,3,1,3,29,18.49,card,1,2.0,0
CU800680,2024-06-16,26,North,Basic,8.99,3,21.6,1,5,0,2,8.99,card,0,2.0,0
CU801374,2023-07-08,36,North,Standard,14.99,15,1.6,1,2,1,21,25.49,card,1,4.0,0
CU800747,2025-04-12,24,South,Basic,8.99,30,9.0,2,3,1,4,8.99,card,1,5.0,0
CU802234,2025-06-02,60,West,Standard,14.99,13,5.3,3,6,2,11,21.99,card,1,3.0,0
CU800834,2023-12-09,38,East,Basic,8.99,29,1.9,3,2,1,2,12.49,applepay,1,2.0,0
CU801273,2024-06-23,51,East,Standard,14.99,19,2.7,3,2,0,2,18.49,card,0,3.0,1
CU802096,2022-12-04,46,South,Basic,8.99,2,4.8,1,1,2,8,12.49,card,1,2.0,0
CU801380,2023-12-22,32,South,Basic,8.99,60,1.8,2,3,0,0,8.99,card,1,3.0,0
CU802275,2022-08-01,28,North,Basic,8.99,23,5.2,5,3,0,7,8.99,applepay,0,,0
CU801812,2022-03-11,43,North,Basic,8.99,17,8.8,1,7,0,10,12.49,card,0,5.0,1
CU801420,2024-03-20,32,South,Standard,14.99,45,1.4,5,1,1,2,14.99,card,0,5.0,0
CU800373,2023-02-18,34,East,Basic,8.99,41,5.1,1,7,2,8,12.49,card,1,4.0,1
CU801804,2024-12-06,59,South,Standard,14.99,28,5.4,4,5,0,0,14.99,card,0,5.0,0
CU800134,2024-05-14,48,South,Premium,19.99,26,14.3,2,3,2,6,23.49,card,1,3.0,0
CU802025,2024-12-23,28,South,Premium,19.99,27,4.1,3,3,2,15,19.99,card,1,3.0,0
CU801232,2023-02-25,40,North,Standard,14.99,27,5.0,2,3,0,14,18.49,card,1,2.0,0
CU802521,2023-04-17,55,North,Standard,14.99,11,12.0,3,7,0,7,14.99,card,0,,0
CU802216,2024-04-19,35,South,Premium,19.99,10,4.0,1,2,1,10,19.99,card,0,4.0,0
CU800981,2024-01-21,34,South,Basic,8.99,11,3.7,2,5,1,5,8.99,applepay,1,5.0,0
CU802120,2023-03-07,27,North,Standard,14.99,43,8.1,1,1,0,1,14.99,card,1,2.0,0
CU800007,2023-02-18,38,North,Standard,14.99,7,7.3,2,4,0,15,18.49,paypal,1,4.0,0
CU801690,2024-08-21,29,West,Standard,14.99,33,10.5,3,5,0,2,14.99,paypal,1,2.0,0
CU800479,2022-02-15,30,West,Standard,14.99,8,7.5,1,6,0,32,14.99,card,1,5.0,0
CU802314,2025-04-29,48,South,Basic,8.99,18,3.4,3,2,0,4,8.99,card,1,5.0,0
CU801796,2023-04-02,23,East,Standard,14.99,18,11.4,2,3,0,4,14.99,card,1,1.0,0
CU801747,2023-11-27,37,south,Standard,14.99,15,,3,3,0,22,14.99,card,1,4.0,0
CU801288,2022-02-06,18,South,Basic,8.99,18,6.6,4,3,0,6,8.99,paypal,1,4.0,0
CU802287,2022-11-20,62,West,Basic,8.99,7,1.1,1,2,0,0,8.99,card,1,4.0,0
CU802528,2022-12-06,34,North,Basic,8.99,40,4.3,2,2,2,0,12.49,paypal,0,5.0,0
CU800155,2024-09-08,30,West,Basic,8.99,8,,1,5,1,13,12.49,card,1,3.0,0
CU801656,2023-03-06,43,West,Premium,19.99,9,3.3,4,5,0,0,19.99,paypal,0,5.0,0
CU800034,2023-08-26,45,South,Standard,14.99,31,7.2,3,1,0,0,14.99,card,1,3.0,0
CU802384,2024-04-12,31,South,Premium,19.99,11,2.8,3,4,2,0,19.99,paypal,0,3.0,1
CU801594,2022-08-24,21,North,Standard,14.99,16,7.5,4,4,0,29,14.99,card,1,4.0,1
CU802425,2023-02-14,25,South,Standard,14.99,29,11.8,2,2,1,1,14.99,card,0,4.0,0
CU802128,2024-06-16,29,South,Standard,14.99,21,21.0,3,3,0,7,14.99,giftcard,1,4.0,1
CU802130,2022-06-24,20,West,Basic,8.99,30,4.4,3,5,1,16,8.99,paypal,1,4.0,0
CU800868,2022-10-08,41,East,Premium,19.99,13,7.4,1,3,0,1,19.99,applepay,0,4.0,0
CU801782,2025-01-16,16,North,Standard,14.99,15,2.7,3,5,2,2,18.49,card,1,3.0,0
CU801399,2023-09-16,16,South,Standard,14.99,13,5.1,2,2,0,2,18.49,giftcard,1,5.0,0
CU802192,2025-05-24,38,East,Standard,14.99,17,10.9,2,6,2,14,14.99,applepay,1,4.0,0
CU801357,2023-05-10,37,South,Standard,14.99,3,5.8,3,3,0,6,18.49,card,1,3.0,0
CU801557,2022-06-11,39,East,Premium,19.99,18,6.6,1,4,0,0,19.99,card,1,4.0,0
CU801616,2024-04-07,22,East,Standard,14.99,27,4.7,1,4,0,8,18.49,card,0,3.0,0
CU801778,2023-05-15,48,North,Basic,8.99,15,1.2,2,5,1,3,15.99,paypal,0,5.0,0
CU800991,2023-02-18,41,East,Standard,14.99,13,5.8,1,4,1,3,14.99,card,0,3.0,1
CU801943,2024-07-21,47,West,Basic,8.99,25,2.5,2,5,0,0,8.99,card,1,3.0,0
CU801390,2022-12-22,31,West,Basic,8.99,2,1.7,3,6,1,12,12.49,card,1,3.0,0
CU800648,2023-11-16,46,North,Premium,19.99,13,8.4,2,4,0,29,19.99,card,1,4.0,0
CU801059,2023-01-11,44,North,Standard,14.99,17,5.5,1,2,1,10,18.49,applepay,1,1.0,1
CU800908,2024-12-26,39,West,Standard,14.99,3,8.5,1,6,3,3,14.99,card,1,3.0,0
CU802368,2025-05-17,42,South,Standard,14.99,9,2.5,2,2,0,2,14.99,giftcard,0,3.0,0
CU802127,2024-09-10,22,West,Standard,14.99,13,6.7,2,3,0,0,14.99,card,1,2.0,1
CU802147,2022-01-25,35,South,Basic,8.99,45,,2,3,0,14,8.99,paypal,1,2.0,0
CU802182,2024-02-10,32,South,Standard,14.99,20,14.8,4,2,2,6,18.49,card,1,1.0,0
CU800217,2022-03-25,19,North,Standard,14.99,17,3.0,1,2,0,5,14.99,card,0,3.0,0
CU801296,2023-10-20,34,West,Standard,14.99,6,3.5,1,5,1,20,14.99,giftcard,1,4.0,0
CU800042,2024-05-09,43,East,Standard,14.99,6,6.5,1,2,0,0,18.49,applepay,0,4.0,0
CU800036,2024-03-13,42,South,Basic,8.99,6,3.8,3,3,0,9,8.99,card,0,1.0,0
CU800092,2023-05-20,27,North,Premium,19.99,3,,4,3,1,13,23.49,card,0,3.0,0
CU800417,2022-10-21,37,North,Premium,19.99,14,6.9,1,5,0,0,19.99,card,1,4.0,0
CU801860,2024-10-02,31,North,Premium,19.99,29,6.8,1,3,2,7,23.49,card,1,4.0,0
